name	born	died	url	era
Carolus Hacquart	1640	1701	https://en.wikipedia.org/wiki/Carolus_Hacquart	Baroque
Henry Kimball Hadley	1871	1937	https://en.wikipedia.org/wiki/Henry_Kimball_Hadley	Romantic-era
Bernhard Joachim Hagen	1720	1787	https://en.wikipedia.org/wiki/Bernhard_Joachim_Hagen	Classical-era
Reynaldo Hahn	1874	1947	https://en.wikipedia.org/wiki/Reynaldo_Hahn	Romantic-era
Jakob Haibel	1762	1826	https://en.wikipedia.org/wiki/Jakob_Haibel	Classical-era
Fromental Halévy	1799	1862	https://en.wikipedia.org/wiki/Fromental_Hal%C3%A9vy	Classical-Romantic
Emilie Hammarskjöld	1821	1854	https://en.wikipedia.org/wiki/Emilie_Hammarskj%C3%B6ld	Romantic-era
Franz Xaver Hammer	1741	1817	https://en.wikipedia.org/wiki/Franz_Xaver_Hammer	Classical-era
Andreas Hammerschmidt	1612	1675	https://en.wikipedia.org/wiki/Andreas_Hammerschmidt	Baroque
George Frideric Handel	1685	1759	https://en.wikipedia.org/wiki/George_Frideric_Handel	Baroque-Classical
Peter Hänsel	1770	1831	https://en.wikipedia.org/wiki/Peter_H%C3%A4nsel	Classical-Romantic
Hamilton Harty	1879	1941	https://en.wikipedia.org/wiki/Herbert_Hamilton_Harty	Romantic-era
Johann Adolph Hasse	1699	1783	https://en.wikipedia.org/wiki/Johann_Adolph_Hasse	Baroque
Peter Hasse	1585	1640	https://en.wikipedia.org/wiki/Peter_Hasse	Renaissance-Baroque
Hans Leo Hassler	1564	1612	https://en.wikipedia.org/wiki/Hans_Leo_Hassler	Renaissance-Baroque
Joseph Haydn	1732	1809	https://en.wikipedia.org/wiki/Joseph_Haydn	Classical-era
Michael Haydn	1737	1806	https://en.wikipedia.org/wiki/Michael_Haydn	Classical-era
Hayne van Ghizeghem	1445	1476	https://en.wikipedia.org/wiki/Hayne_van_Ghizeghem	Renaissance
John Hebden	1712	1765	https://en.wikipedia.org/wiki/John_Hebden	Baroque-Classical
Johann David Heinichen	1683	1729	https://en.wikipedia.org/wiki/Johann_David_Heinichen	Baroque
Anthony Philip Heinrich	1781	1861	https://en.wikipedia.org/wiki/Anthony_Philip_Heinrich	Classical-era
Pieter Hellendaal	1721	1799	https://en.wikipedia.org/wiki/Pieter_Hellendaal	Baroque-Classical
Stephen Heller	1813	1888	https://en.wikipedia.org/wiki/Stephen_Heller	Romantic-era
Lupus Hellinck	1494	1541	https://en.wikipedia.org/wiki/Lupus_Hellinck	Renaissance
Adolf von Henselt	1814	1889	https://en.wikipedia.org/wiki/Adolf_von_Henselt	Romantic-era
Victor Herbert	1859	1924	https://en.wikipedia.org/wiki/Victor_Herbert	Romantic-era
Johann Andreas Herbst	1588	1666	https://en.wikipedia.org/wiki/Johann_Andreas_Herbst	Renaissance-Baroque
Ferdinand Hérold	1791	1833	https://en.wikipedia.org/wiki/Ferdinand_H%C3%A9rold	Romantic-era
William Herschel	1738	1822	https://en.wikipedia.org/wiki/William_Herschel	Classical-era
Johann Wilhelm Hertel	1727	1789	https://en.wikipedia.org/wiki/Johann_Wilhelm_Hertel	Classical-era
Hildegard of Bingen	1098	1179	https://en.wikipedia.org/wiki/Hildegard_of_Bingen	url-Medieval
Ferdinand Hiller	1811	1885	https://en.wikipedia.org/wiki/Ferdinand_Hiller	Romantic-era
Johann Adam Hiller	1728	1804	https://en.wikipedia.org/wiki/Johann_Adam_Hiller	Classical-era
Friedrich Heinrich Himmel	1765	1814	https://en.wikipedia.org/wiki/Friedrich_Heinrich_Himmel	Classical-era
Léonard de Hodémont	1575	1639	https://en.wikipedia.org/wiki/L%C3%A9onard_de_Hod%C3%A9mont	Baroque
Paul Hofhaimer	1459	1537	https://en.wikipedia.org/wiki/Paul_Hofhaimer	Renaissance
Franz Anton Hoffmeister	1754	1812	https://en.wikipedia.org/wiki/Franz_Anton_Hoffmeister	Classical-era
Leopold Hofmann	1738	1793	https://en.wikipedia.org/wiki/Leopold_Hofmann	Classical-era
Anthony Holborne	1545	1602	https://en.wikipedia.org/wiki/Anthony_Holborne	Renaissance-Baroque
Joseph Holbrooke	1878	1958	https://en.wikipedia.org/wiki/Joseph_Holbrooke	Romantic-era
Augusta Holmès	1847	1903	https://en.wikipedia.org/wiki/Augusta_Holm%C3%A8s	Romantic-era
Gustav Holst	1874	1934	https://en.wikipedia.org/wiki/Gustav_Holst	Romantic-era
Ignaz Holzbauer	1711	1783	https://en.wikipedia.org/wiki/Ignaz_Holzbauer	Baroque-Classical
Gottfried August Homilius	1714	1785	https://en.wikipedia.org/wiki/Gottfried_August_Homilius	Classical-era
Hoste da Reggio	1520	1569	https://en.wikipedia.org/wiki/Hoste_da_Reggio	Renaissance
John Hothby	1430	1487	https://en.wikipedia.org/wiki/John_Hothby	Renaissance
Nicolas Hotman	1610	1663	https://en.wikipedia.org/wiki/Nicolas_Hotman	Baroque
Joachim van den Hove	1567	1620	https://en.wikipedia.org/wiki/Joachim_van_den_Hove	Renaissance-Baroque
Jenő Hubay	1858	1937	https://en.wikipedia.org/wiki/Jen%C5%91_Hubay	Romantic-era
Tobias Hume	1569	1645	https://en.wikipedia.org/wiki/Tobias_Hume	Renaissance-Baroque
Pelham Humfrey	1647	1674	https://en.wikipedia.org/wiki/Pelham_Humfrey	Baroque
Johann Nepomuk Hummel	1778	1837	https://en.wikipedia.org/wiki/Johann_Nepomuk_Hummel	Classical-Romantic
Conrad Friedrich Hurlebusch	1691	1765	https://en.wikipedia.org/wiki/Conrad_Friedrich_Hurlebusch	Baroque-Classical
Constantijn Huygens	1596	1687	https://en.wikipedia.org/wiki/Constantijn_Huygens	Renaissance-Baroque
Richard Hygons	1435	1509	https://en.wikipedia.org/wiki/Richard_Hygons	Renaissance
Juan Francés de Iribarren	1699	1767	https://en.wikipedia.org/wiki/Juan_Franc%C3%A9s_de_Iribarren	Baroque-Classical
Miguel de Irízar	1635	1684	https://en.wikipedia.org/wiki/Miguel_de_Ir%C3%ADzar	Baroque
Heinrich Isaac	1455	1517	https://en.wikipedia.org/wiki/Heinrich_Isaac	Renaissance
Nicolas Isouard	1775	1818	https://en.wikipedia.org/wiki/Nicolas_Isouard	Classical-era
Charles Ives	1874	1954	https://en.wikipedia.org/wiki/Charles_Ives	Romantic-era
Simon Ives	1600	1662	https://en.wikipedia.org/wiki/Simon_Ives	Renaissance-Baroque
Hyacinthe Jadin	1776	1800	https://en.wikipedia.org/wiki/Hyacinthe_Jadin	Classical-era
Jan z Lublina	1537	1548	https://en.wikipedia.org/wiki/Jan_z_Lublina	Renaissance
Leoš Janáček	1852	1928	https://en.wikipedia.org/wiki/Leo%C5%A1_Jan%C3%A1%C4%8Dek	Romantic-era
Clément Janequin	1485	1558	https://en.wikipedia.org/wiki/Cl%C3%A9ment_Janequin	Renaissance
Johann Gottlieb Janitsch	1708	1763	https://en.wikipedia.org/wiki/Johann_Gottlieb_Janitsch	Baroque-Classical
Jean Japart	1474	1481	https://en.wikipedia.org/wiki/Jean_Japart	Renaissance
Armas Järnefelt	1869	1958	https://en.wikipedia.org/wiki/Armas_J%C3%A4rnefelt	Romantic-era
Ivan Mane Jarnović	1747	1804	https://en.wikipedia.org/wiki/Ivan_Mane_Jarnovi%C4%87	Classical-era
Adam Jarzębski	1590	1648	https://en.wikipedia.org/wiki/Adam_Jarz%C4%99bski	Renaissance-Baroque
Johannes Jeep	1582	1644	https://en.wikipedia.org/wiki/Johannes_Jeep	Renaissance-Baroque
Davorin Jenko	1835	1914	https://en.wikipedia.org/wiki/Davorin_Jenko	Romantic-era
Maistre Jhan	1485	1538	https://en.wikipedia.org/wiki/Maistre_Jhan	Renaissance
František Jiránek	1698	1778	https://en.wikipedia.org/wiki/Franti%C5%A1ek_Jir%C3%A1nek	Baroque-Classical
Joseph Joachim	1831	1907	https://en.wikipedia.org/wiki/Joseph_Joachim	Romantic-era
Niccolò Jommelli	1714	1774	https://en.wikipedia.org/wiki/Niccol%C3%B2_Jommelli	Classical-era
Scott Joplin	1868	1917	https://en.wikipedia.org/wiki/Scott_Joplin	Romantic-era
Josquin des Prez	1455	1521	https://en.wikipedia.org/wiki/Josquin_des_Prez	Renaissance
Gilles Joye	1425	1483	https://en.wikipedia.org/wiki/Gilles_Joye	Renaissance
Hans Judenkünig	1450	1526	https://en.wikipedia.org/wiki/Hans_Judenk%C3%BCnig	Renaissance
Gilles Jullien	1653	1703	https://en.wikipedia.org/wiki/Gilles_Jullien	Baroque
Vasily Kalinnikov	1866	1901	https://en.wikipedia.org/wiki/Vasily_Kalinnikov	Romantic-era
Friedrich Kalkbrenner	1785	1849	https://en.wikipedia.org/wiki/Friedrich_Kalkbrenner	Romantic-era
Antonín Kammel	1730	1788	https://en.wikipedia.org/wiki/Anton%C3%ADn_Kammel	Classical-era
Johannes Hieronymus Kapsberger	1580	1651	https://en.wikipedia.org/wiki/Johannes_Hieronymus_Kapsberger	Renaissance-Baroque
Mieczysław Karłowicz	1876	1909	https://en.wikipedia.org/wiki/Mieczys%C5%82aw_Kar%C5%82owicz	Romantic-era
Georg Friedrich Kauffmann	1679	1735	https://en.wikipedia.org/wiki/Georg_Friedrich_Kauffmann	Baroque
Reinhard Keiser	1674	1739	https://en.wikipedia.org/wiki/Reinhard_Keiser	Baroque
David Kellner	1670	1748	https://en.wikipedia.org/wiki/David_Kellner	Baroque
Johann Christoph Kellner	1736	1803	https://en.wikipedia.org/wiki/Johann_Christoph_Kellner	Classical-era
Johann Peter Kellner	1705	1772	https://en.wikipedia.org/wiki/Johann_Peter_Kellner	Baroque-Classical
Joannes Florentius a Kempis	1635	1711	https://en.wikipedia.org/wiki/Joannes_Florentius_a_Kempis	Baroque
Nicolaus à Kempis	1600	1676	https://en.wikipedia.org/wiki/Nicolaus_%C3%A0_Kempis	Baroque
Abraham van den Kerckhoven	1618	1701	https://en.wikipedia.org/wiki/Abraham_van_den_Kerckhoven	Baroque
Jacobus de Kerle	1532	1591	https://en.wikipedia.org/wiki/Jacobus_de_Kerle	Renaissance
Johann Caspar Kerll	1627	1693	https://en.wikipedia.org/wiki/Johann_Caspar_Kerll	Baroque
Albert Ketèlbey	1875	1959	https://en.wikipedia.org/wiki/Albert_Ket%C3%A8lbey	Romantic-era
Ivan Khandoshkin	1747	1804	https://en.wikipedia.org/wiki/Ivan_Khandoshkin	Classical-era
Johann Erasmus Kindermann	1616	1655	https://en.wikipedia.org/wiki/Johann_Erasmus_Kindermann	Baroque
George Kirbye	1565	1634	https://en.wikipedia.org/wiki/George_Kirbye	Renaissance-Baroque
Theodor Kirchner	1823	1903	https://en.wikipedia.org/wiki/Theodor_Kirchner	Romantic-era
Johann Philipp Kirnberger	1721	1783	https://en.wikipedia.org/wiki/Johann_Philipp_Kirnberger	Classical-era
Caspar Kittel	1603	1639	https://en.wikipedia.org/wiki/Caspar_Kittel	Baroque
Johann Christian Kittel	1732	1809	https://en.wikipedia.org/wiki/Johann_Christian_Kittel	Classical-era
Leonhard Kleber	1495	1556	https://en.wikipedia.org/wiki/Leonhard_Kleber	Renaissance
Bernhard Klein	1793	1832	https://en.wikipedia.org/wiki/Bernhard_Klein	Classical-Romantic
Justin Heinrich Knecht	1752	1817	https://en.wikipedia.org/wiki/Justin_Heinrich_Knecht	Classical-era
Andreas Kneller	1649	1724	https://en.wikipedia.org/wiki/Andreas_Kneller	Baroque
Sebastian Knüpfer	1633	1676	https://en.wikipedia.org/wiki/Sebastian_Kn%C3%BCpfer	Baroque
Charles Koechlin	1867	1950	https://en.wikipedia.org/wiki/Charles_Koechlin	Romantic-era
Karl Kohaut	1726	1784	https://en.wikipedia.org/wiki/Karl_Kohaut	Baroque-Classical
Ernesto Köhler	1849	1907	https://en.wikipedia.org/wiki/Ernesto_K%C3%B6hler	Romantic-era
Servaes de Koninck	1654	1701	https://en.wikipedia.org/wiki/Servaes_de_Koninck	Baroque
Karel Blažej Kopřiva	1756	1785	https://en.wikipedia.org/wiki/Karel_Bla%C5%BEej_Kop%C5%99iva	Classical-era
Václav Jan Kopřiva	1708	1789	https://en.wikipedia.org/wiki/V%C3%A1clav_Jan_Kop%C5%99iva	Baroque-Classical
Erich Wolfgang Korngold	1897	1957	https://en.wikipedia.org/wiki/Erich_Wolfgang_Korngold	Romantic-era
Hans Kotter	1485	1541	https://en.wikipedia.org/wiki/Hans_Kotter	Renaissance
Leopold Kozeluch	1747	1818	https://en.wikipedia.org/wiki/Leopold_Kozeluch	Classical-era
Antonín Kraft	1749	1820	https://en.wikipedia.org/wiki/Anton%C3%ADn_Kraft	Classical-era
Joseph Martin Kraus	1756	1792	https://en.wikipedia.org/wiki/Joseph_Martin_Kraus	Classical-era
Johann Ludwig Krebs	1713	1780	https://en.wikipedia.org/wiki/Johann_Ludwig_Krebs	Baroque-Classical
Johann Tobias Krebs	1690	1762	https://en.wikipedia.org/wiki/Johann_Tobias_Krebs	Baroque-Classical
Fritz Kreisler	1875	1962	https://en.wikipedia.org/wiki/Fritz_Kreisler	Romantic-era
Conradin Kreutzer	1780	1849	https://en.wikipedia.org/wiki/Conradin_Kreutzer	Classical-Romantic
Rodolphe Kreutzer	1766	1831	https://en.wikipedia.org/wiki/Rodolphe_Kreutzer	Classical-era
Adam Krieger	1634	1666	https://en.wikipedia.org/wiki/Adam_Krieger	Baroque
Johann Philipp Krieger	1649	1725	https://en.wikipedia.org/wiki/Johann_Philipp_Krieger	Baroque
Johann Krieger	1651	1735	https://en.wikipedia.org/wiki/Johann_Krieger	Baroque
Franz Krommer	1759	1831	https://en.wikipedia.org/wiki/Franz_Krommer	Classical-era
Jan Křtitel Kuchař	1751	1829	https://en.wikipedia.org/wiki/Jan_K%C5%99titel_Kucha%C5%99	Classical-era
Joseph Küffner	1776	1856	https://en.wikipedia.org/wiki/Joseph_K%C3%BCffner	Classical-Romantic
Friedrich Kuhlau	1786	1832	https://en.wikipedia.org/wiki/Friedrich_Kuhlau	Classical-Romantic
Johann Kuhnau	1660	1722	https://en.wikipedia.org/wiki/Johann_Kuhnau	Baroque
August Kühnel	1645	1700	https://en.wikipedia.org/wiki/August_K%C3%BChnel	Baroque
Karol Kurpiński	1785	1857	https://en.wikipedia.org/wiki/Karol_Kurpi%C5%84ski	Classical-Romantic
Elisabeth Kuyper	1877	1953	https://en.wikipedia.org/wiki/Elisabeth_Kuyper	Romantic-era
Louis de La Coste	1675	1750	https://en.wikipedia.org/wiki/Louis_de_La_Coste	Baroque
Nicolas de La Grotte	1530	1600	https://en.wikipedia.org/wiki/Nicolas_de_La_Grotte	Renaissance
Élisabeth Jacquet de La Guerre	1659	1729	https://en.wikipedia.org/wiki/%C3%89lisabeth_Jacquet_de_La_Guerre	Baroque
George de La Hèle	1547	1586	https://en.wikipedia.org/wiki/George_de_La_H%C3%A8le	Renaissance
Pierre de La Rue	1452	1518	https://en.wikipedia.org/wiki/Pierre_de_La_Rue	Renaissance
Ignaz Lachner	1807	1895	https://en.wikipedia.org/wiki/Ignaz_Lachner	Romantic-era
Ludwig Wenzel Lachnith	1746	1820	https://en.wikipedia.org/wiki/Ludwig_Wenzel_Lachnith	Classical-era
Édouard Lalo	1823	1892	https://en.wikipedia.org/wiki/%C3%89douard_Lalo	Romantic-era
José Ángel Lamas	1775	1814	https://en.wikipedia.org/wiki/Jos%C3%A9_%C3%81ngel_Lamas	Classical-era
Walter Lambe	1450	1504	https://en.wikipedia.org/wiki/Walter_Lambe	Renaissance
Michel Lambert	1610	1696	https://en.wikipedia.org/wiki/Michel_Lambert	Baroque
John Frederick Lampe	1703	1751	https://en.wikipedia.org/wiki/John_Frederick_Lampe	Baroque-Classical
Stefano Landi	1587	1639	https://en.wikipedia.org/wiki/Stefano_Landi	Renaissance-Baroque
Francesco Landini	1335	1397	https://en.wikipedia.org/wiki/Francesco_Landini	url-Medieval
Honoré Langlé	1741	1807	https://en.wikipedia.org/wiki/Honor%C3%A9_Langl%C3%A9	Classical-era
Nicholas Lanier	1588	1666	https://en.wikipedia.org/wiki/Nicholas_Lanier	Renaissance-Baroque
Colinet de Lannoy	1476	1497	https://en.wikipedia.org/wiki/Colinet_de_Lannoy	Renaissance
Arnold de Lantins	1423	1432	https://en.wikipedia.org/wiki/Arnold_de_Lantins	url-Medieval
Hugo de Lantins	1420	1430	https://en.wikipedia.org/wiki/Hugo_de_Lantins	url-Medieval
Orlande de Lassus	1532	1594	https://en.wikipedia.org/wiki/Orlande_de_Lassus	Renaissance
Gaetano Latilla	1711	1788	https://en.wikipedia.org/wiki/Gaetano_Latilla	Baroque-Classical
Jean de Latre	1510	1569	https://en.wikipedia.org/wiki/Jean_de_Latre	Renaissance
Wolff Jakob Lauffensteiner	1676	1754	https://en.wikipedia.org/wiki/Wolff_Jakob_Lauffensteiner	Baroque-Classical
Franz Lauska	1764	1825	https://en.wikipedia.org/wiki/Franz_Lauska	Classical-era
Calixa Lavallée	1842	1891	https://en.wikipedia.org/wiki/Calixa_Lavall%C3%A9e	Romantic-era
Henry Lawes	1595	1662	https://en.wikipedia.org/wiki/Henry_Lawes	Renaissance-Baroque
William Lawes	1602	1645	https://en.wikipedia.org/wiki/William_Lawes	Renaissance-Baroque
Francesco de Layolle	1492	1540	https://en.wikipedia.org/wiki/Francesco_de_Layolle	Renaissance
Simon Le Duc	1742	1777	https://en.wikipedia.org/wiki/Simon_Le_Duc	Classical-era
Claude Le Jeune	1530	1600	https://en.wikipedia.org/wiki/Claude_Le_Jeune	Renaissance
Gaspard Le Roux	1660	1707	https://en.wikipedia.org/wiki/Gaspard_Le_Roux	Baroque
Adrian Le Roy	1520	1598	https://en.wikipedia.org/wiki/Adrian_Le_Roy	Renaissance
Nicolas Lebègue	1631	1702	https://en.wikipedia.org/wiki/Nicolas_Leb%C3%A8gue	Baroque
Firmin Lebel	1540	1573	https://en.wikipedia.org/wiki/Firmin_Lebel	Renaissance
Francesca Lebrun	1756	1791	https://en.wikipedia.org/wiki/Francesca_Lebrun	Classical-era
Ludwig August Lebrun	1752	1790	https://en.wikipedia.org/wiki/Ludwig_August_Lebrun	Classical-era
Guillaume Legrant	1405	1449	https://en.wikipedia.org/wiki/Guillaume_Legrant	Renaissance
Johannes Legrant	1420	1440	https://en.wikipedia.org/wiki/Johannes_Legrant	Renaissance
Giovanni Legrenzi	1626	1690	https://en.wikipedia.org/wiki/Giovanni_Legrenzi	Baroque
Franz Lehár	1870	1948	https://en.wikipedia.org/wiki/Franz_Leh%C3%A1r	Romantic-era
William Leighton	1565	1622	https://en.wikipedia.org/wiki/William_Leighton	Renaissance-Baroque
Guillaume Lekeu	1870	1894	https://en.wikipedia.org/wiki/Guillaume_Lekeu	Romantic-era
Lorenz Lemlin	1495	1549	https://en.wikipedia.org/wiki/Lorenz_Lemlin	Renaissance
Leonardo Leo	1694	1744	https://en.wikipedia.org/wiki/Leonardo_Leo	Baroque
Isabella Leonarda	1620	1704	https://en.wikipedia.org/wiki/Isabella_Leonarda	Baroque
Léonin	1150	1201	https://en.wikipedia.org/wiki/L%C3%A9onin	url-Medieval
Mykola Leontovych	1877	1921	https://en.wikipedia.org/wiki/Mykola_Leontovych	Romantic-era
Theodor Leschetizky	1830	1915	https://en.wikipedia.org/wiki/Theodor_Leschetizky	Romantic-era
Richard Leveridge	1670	1758	https://en.wikipedia.org/wiki/Richard_Leveridge	Baroque-Classical
Georg Dietrich Leyding	1664	1710	https://en.wikipedia.org/wiki/Georg_Dietrich_Leyding	Baroque
Reginaldus Libert	1425	1435	https://en.wikipedia.org/wiki/Reginaldus_Libert	Renaissance
Johann Georg Lickl	1769	1843	https://en.wikipedia.org/wiki/Johann_Georg_Lickl	Classical-era
Cristiano Giuseppe Lidarti	1730	1795	https://en.wikipedia.org/wiki/Cristiano_Giuseppe_Lidarti	Classical-era
Clement Liebert	1433	1454	https://en.wikipedia.org/wiki/Clement_Liebert	Renaissance
Giuseppe Lillo	1814	1863	https://en.wikipedia.org/wiki/Giuseppe_Lillo	Romantic-era
Johannes de Limburgia	1408	1431	https://en.wikipedia.org/wiki/Johannes_de_Limburgia	Renaissance
Otto Lindblad	1809	1864	https://en.wikipedia.org/wiki/Otto_Lindblad	Romantic-era
Thomas Linley the elder	1733	1795	https://en.wikipedia.org/wiki/Thomas_Linley_the_elder	Classical-era
Thomas Linley the younger	1756	1778	https://en.wikipedia.org/wiki/Thomas_Linley_the_younger	Classical-era
Vatroslav Lisinski	1819	1854	https://en.wikipedia.org/wiki/Vatroslav_Lisinski	Romantic-era
Franz Liszt	1811	1886	https://en.wikipedia.org/wiki/Franz_Liszt	Romantic-era
Antonio de Literes	1673	1747	https://en.wikipedia.org/wiki/Antonio_de_Literes	Baroque
Alonso Lobo	1555	1617	https://en.wikipedia.org/wiki/Alonso_Lobo	Renaissance-Baroque
Duarte Lobo	1565	1646	https://en.wikipedia.org/wiki/Duarte_Lobo	Renaissance-Baroque
Pietro Locatelli	1695	1764	https://en.wikipedia.org/wiki/Pietro_Locatelli	Baroque-Classical
Jacques Loeillet	1685	1748	https://en.wikipedia.org/wiki/Jacques_Loeillet	Baroque
Carl Loewe	1796	1869	https://en.wikipedia.org/wiki/Johann_Carl_Gottfried_Loewe	Classical-Romantic
Nicola Bonifacio Logroscino	1698	1764	https://en.wikipedia.org/wiki/Nicola_Bonifacio_Logroscino	Classical-era
Antonio Lolli	1725	1802	https://en.wikipedia.org/wiki/Antonio_Lolli	Classical-era
Antoine de Longueval	1498	1525	https://en.wikipedia.org/wiki/Antoine_de_Longueval	Renaissance
Esteban López Morago	1575	1630	https://en.wikipedia.org/wiki/Esteban_L%C3%B3pez_Morago	Baroque
Richard Loqueville	1410	1418	https://en.wikipedia.org/wiki/Richard_Loqueville	url-Medieval
Paolo Lorenzani	1640	1713	https://en.wikipedia.org/wiki/Paolo_Lorenzani	Baroque
Antonio Lotti	1667	1740	https://en.wikipedia.org/wiki/Antonio_Lotti	Baroque
Vincent Lübeck	1654	1740	https://en.wikipedia.org/wiki/Vincent_L%C3%BCbeck	Baroque
Andrea Luchesi	1741	1801	https://en.wikipedia.org/wiki/Andrea_Luchesi	Classical-era
Nicholas Ludford	1490	1557	https://en.wikipedia.org/wiki/Nicholas_Ludford	Renaissance
Alexandre Luigini	1850	1906	https://en.wikipedia.org/wiki/Alexandre_Luigini	Romantic-era
Ivan Lukačić	1587	1648	https://en.wikipedia.org/wiki/Ivan_Luka%C4%8Di%C4%87	Renaissance-Baroque
Giovanni Lorenzo Lulier	1662	1700	https://en.wikipedia.org/wiki/Giovanni_Lorenzo_Lulier	Baroque
Louis Lully	1664	1734	https://en.wikipedia.org/wiki/Louis_Lully	Baroque
Johannes Lupi	1506	1539	https://en.wikipedia.org/wiki/Johannes_Lupi	Renaissance
Ambrose Lupo	1539	1591	https://en.wikipedia.org/wiki/Ambrose_Lupo	Renaissance
Thomas Lupo	1571	1627	https://en.wikipedia.org/wiki/Thomas_Lupo_the_elder	Renaissance-Baroque
Filippo de Lurano	1470	1520	https://en.wikipedia.org/wiki/Filippo_de_Lurano	Renaissance
Vicente Lusitano	1551	1561	https://en.wikipedia.org/wiki/Vicente_Lusitano	Renaissance
Carolus Luython	1557	1620	https://en.wikipedia.org/wiki/Carolus_Luython	Renaissance-Baroque
Luzzasco Luzzaschi	1545	1607	https://en.wikipedia.org/wiki/Luzzasco_Luzzaschi	Renaissance-Baroque
Anatoly Lyadov	1855	1914	https://en.wikipedia.org/wiki/Anatoly_Lyadov	Romantic-era
Sergei Lyapunov	1859	1924	https://en.wikipedia.org/wiki/Sergei_Lyapunov	Romantic-era
Hamish MacCunn	1868	1916	https://en.wikipedia.org/wiki/Hamish_MacCunn	Romantic-era
Edward MacDowell	1860	1908	https://en.wikipedia.org/wiki/Edward_MacDowell	Romantic-era
Guillaume de Machaut	1300	1377	https://en.wikipedia.org/wiki/Guillaume_de_Machaut	url-Medieval
Giovanni de Macque	1549	1614	https://en.wikipedia.org/wiki/Giovanni_de_Macque	Renaissance
Filipe da Madre de Deus	1630	1688	https://en.wikipedia.org/wiki/Filipe_da_Madre_de_Deus	Baroque
Filipe de Magalhães	1571	1652	https://en.wikipedia.org/wiki/Filipe_de_Magalh%C3%A3es	Renaissance-Baroque
Albéric Magnard	1865	1914	https://en.wikipedia.org/wiki/Alb%C3%A9ric_Magnard	Romantic-era
Gustav Mahler	1860	1911	https://en.wikipedia.org/wiki/Gustav_Mahler	Romantic-era
Jean Maillard	1515	1570	https://en.wikipedia.org/wiki/Jean_Maillard	Renaissance
Giorgio Mainerio	1535	1582	https://en.wikipedia.org/wiki/Giorgio_Mainerio	Renaissance
Gian Francesco de Majo	1732	1770	https://en.wikipedia.org/wiki/Gian_Francesco_de_Majo	Classical-era
Giuseppe de Majo	1697	1771	https://en.wikipedia.org/wiki/Giuseppe_de_Majo	Baroque-Classical
Pierre van Maldere	1729	1768	https://en.wikipedia.org/wiki/Pierre_van_Maldere	Baroque-Classical
Pierre de Manchicourt	1510	1564	https://en.wikipedia.org/wiki/Pierre_de_Manchicourt	Renaissance
Francesco Manelli	1594	1667	https://en.wikipedia.org/wiki/Francesco_Manelli	Baroque
Francesco Manfredini	1684	1762	https://en.wikipedia.org/wiki/Francesco_Manfredini	Baroque-Classical
Marco Marazzoli	1602	1662	https://en.wikipedia.org/wiki/Marco_Marazzoli	Baroque
Marin Marais	1656	1728	https://en.wikipedia.org/wiki/Marin_Marais	Baroque
Roland Marais	1685	1750	https://en.wikipedia.org/wiki/Roland_Marais	Baroque
Alessandro Marcello	1669	1747	https://en.wikipedia.org/wiki/Alessandro_Marcello	Baroque
Benedetto Marcello	1686	1739	https://en.wikipedia.org/wiki/Benedetto_Marcello	Baroque
Louis Marchand	1669	1732	https://en.wikipedia.org/wiki/Louis_Marchand	Baroque
Luca Marenzio	1553	1599	https://en.wikipedia.org/wiki/Luca_Marenzio	Renaissance
Maria Antonia Walpurgis of Bavaria	1724	1780	https://en.wikipedia.org/wiki/Maria_Antonia_Walpurgis_of_Bavaria	Classical-era
Biagio Marini	1594	1663	https://en.wikipedia.org/wiki/Biagio_Marini	Baroque
Heinrich Marschner	1795	1861	https://en.wikipedia.org/wiki/Heinrich_Marschner	Romantic-era
Giovanni Battista Martini	1706	1784	https://en.wikipedia.org/wiki/Giovanni_Battista_Martini	Baroque-Classical
Jean Paul Egide Martini	1741	1816	https://en.wikipedia.org/wiki/Jean_Paul_Egide_Martini	Classical-era
Johannes Martini	1440	1497	https://en.wikipedia.org/wiki/Johannes_Martini	Renaissance
Giuseppe Martucci	1856	1909	https://en.wikipedia.org/wiki/Giuseppe_Martucci	Romantic-era
Pietro Mascagni	1863	1945	https://en.wikipedia.org/wiki/Pietro_Mascagni	Romantic-era
Paola Massarenghi	1565	1585	https://en.wikipedia.org/wiki/Paola_Massarenghi	Renaissance
Jules Massenet	1842	1912	https://en.wikipedia.org/wiki/Jules_Massenet	Romantic-era
Johannes Matelart	1538	1607	https://en.wikipedia.org/wiki/Johannes_Matelart	Renaissance-Baroque
Nicola Matteis	1698	1713	https://en.wikipedia.org/wiki/Nicola_Matteis	Baroque
Matteo da Perugia	1400	1416	https://en.wikipedia.org/wiki/Matteo_da_Perugia	url-Medieval
Johann Mattheson	1681	1764	https://en.wikipedia.org/wiki/Johann_Mattheson	Baroque-Classical
Emilie Mayer	1812	1883	https://en.wikipedia.org/wiki/Emilie_Mayer	Romantic-era
Ascanio Mayone	1565	1627	https://en.wikipedia.org/wiki/Ascanio_Mayone	Renaissance-Baroque
Rupert Ignaz Mayr	1646	1712	https://en.wikipedia.org/wiki/Rupert_Ignaz_Mayr	Baroque
Domenico Mazzocchi	1592	1665	https://en.wikipedia.org/wiki/Domenico_Mazzocchi	Baroque
Virgilio Mazzocchi	1597	1646	https://en.wikipedia.org/wiki/Virgilio_Mazzocchi	Baroque
